ATM_ID,BRANCH_ID,DATE,DATE1,BRA_WITHDRWLS,empty,BRA_DEPOSITS,B_WITHDRWLS_SCALED,B_DEPOSITS_SCALED,ATM_WITHDRWLS,ATM_WITHDRWLS_SCALED,DAY_OF_WEEK,DAY_IN_MONTH,MONTH,YEAR,ATM_WITHDRWLS_1WEEKAGO,ATM_WITHDRWLS_2WEEKAGO,AVG_ATM_WITHDRW_PREVMONTH,FIRSTWORKDAY,LASTWORKDAY,BRA_WITHDRWL_RATIO,AVG_BRA_WITHDRWL_PREVMONTH,IsSaturday,IsSunday,HOLIDAY
Z0241002,241,18/06/2007,18/06/2007,4793448.01,1,4949633.96,0.228,0.2373,132340,0.39,2,18,6,2007,56390,94420,69686.774,0,0,0.0276,4101256.983,0,0,0
Z0951001,951,18/06/2007,18/06/2007,1472219.18,1,1081616.22,0.0692,0.051,127110,0.37,2,18,6,2007,76110,108260,84951.29,0,0,0.0863,1073173.459,0,0,0
Z1031001,1031,18/06/2007,18/06/2007,1603949.83,1,1651433.62,0.0755,0.0785,61780,0.18,2,18,6,2007,20420,37955,29708.065,0,0,0.0385,1041617.37,0,0,0
Z1119001,1119,18/06/2007,18/06/2007,1107888.23,1,861085.93,0.0518,0.0404,218285,0.64,2,18,6,2007,95850,85995,113327.742,0,0,0.197,727635.927,0,0,0
Z1899001,1899,18/06/2007,18/06/2007,881623.31,1,437289.18,0.041,0.02,57040,0.17,2,18,6,2007,28030,78950,42270.0,0,0,0.0647,661814.7317,0,0,0
Z0241002,241,17/06/2007,,,0,,,,64890,0.19,1,17,6,2007,14900,36650,70100.968,1,0,,4101256.983,0,0,0
Z0951001,951,17/06/2007,,,0,,,,29190,0.09,1,17,6,2007,25300,1740,81955.161,1,0,,1073173.459,0,0,0
Z1031001,1031,17/06/2007,,,0,,,,10480,0.03,1,17,6,2007,2960,8710,29990.645,1,0,,1041617.37,0,0,0
Z1119001,1119,17/06/2007,,,0,,,,92450,0.27,1,17,6,2007,44885,45580,112132.742,1,0,,727635.927,0,0,0
Z1899001,1899,17/06/2007,,,0,,,,13510,0.04,1,17,6,2007,7230,20870,42281.613,1,0,,661814.7317,0,0,0
Z0241002,241,16/06/2007,,,0,,,,48130,0.14,7,16,6,2007,42660,65520,69438.71,0,1,,4101256.983,0,1,0
Z0951001,951,16/06/2007,,,0,,,,52920,0.15,7,16,6,2007,56440,81420,79737.742,0,1,,1073173.459,0,1,0
Z1031001,1031,16/06/2007,,,0,,,,24540,0.07,7,16,6,2007,10120,21720,29361.613,0,1,,1041617.37,0,1,0
Z1119001,1119,16/06/2007,,,0,,,,99125,0.29,7,16,6,2007,49300,56105,108710.0,0,1,,727635.927,0,1,0
Z1899001,1899,16/06/2007,,,0,,,,18310,0.05,7,16,6,2007,23950,23860,41379.194,0,1,,661814.7317,0,1,0
Z0241002,241,15/06/2007,15/06/2007,3940967.74,1,4223476.87,0.1873,0.2023,49830,0.15,6,15,6,2007,105160,57390,68587.097,0,0,0.0126,4101256.983,1,0,0
Z0951001,951,15/06/2007,15/06/2007,900251.7,1,867996.21,0.0419,0.0407,70005,0.2,6,15,6,2007,92910,100670,79135.806,0,0,0.0778,1073173.459,1,0,0
Z1031001,1031,15/06/2007,15/06/2007,744162.52,1,889684.21,0.0344,0.0418,13200,0.04,6,15,6,2007,28720,13685,28640.323,0,0,0.0177,1041617.37,1,0,0
Z1119001,1119,15/06/2007,15/06/2007,858578.63,1,842851.24,0.0399,0.0395,78335,0.23,6,15,6,2007,124205,71560,108752.419,0,0,0.0912,727635.927,1,0,0
Z1899001,1899,15/06/2007,15/06/2007,508163.45,1,349426.7,0.0231,0.0158,22770,0.07,6,15,6,2007,44400,54610,39736.452,0,0,0.0448,661814.7317,1,0,0
Z0241002,241,14/06/2007,14/06/2007,2756444.26,1,3261335.36,0.1306,0.156,21820,0.06,5,14,6,2007,65200,20110,66956.774,0,0,0.0079,4101256.983,0,0,0
Z0951001,951,14/06/2007,14/06/2007,694640.72,1,702587.55,0.032,0.0328,46200,0.14,5,14,6,2007,117400,28140,78802.097,0,0,0.0665,1073173.459,0,0,0
Z1031001,1031,14/06/2007,14/06/2007,747356.88,1,805063.12,0.0346,0.0377,12540,0.04,5,14,6,2007,24760,12245,28714.839,0,0,0.0168,1041617.37,0,0,0
Z1119001,1119,14/06/2007,14/06/2007,428280.6,1,483931.23,0.0193,0.0222,39445,0.12,5,14,6,2007,137580,37080,110302.903,0,0,0.0921,727635.927,0,0,0
Z1899001,1899,14/06/2007,14/06/2007,439491.0,1,268397.09,0.0198,0.0119,17195,0.05,5,14,6,2007,75925,9010,39380.0,0,0,0.0391,661814.7317,0,0,0
Z0241002,241,13/06/2007,13/06/2007,3830350.0,1,3780745.14,0.182,0.181,33270,0.1,4,13,6,2007,30530,18220,67747.742,0,0,0.0087,4101256.983,0,0,0
Z0951001,951,13/06/2007,13/06/2007,780947.2,1,787638.4,0.0362,0.0369,44685,0.13,4,13,6,2007,57400,43910,81102.419,0,0,0.0572,1073173.459,0,0,0
Z1031001,1031,13/06/2007,13/06/2007,514283.06,1,697143.28,0.0234,0.0325,9970,0.03,4,13,6,2007,17310,10645,29622.258,0,0,0.0194,1041617.37,0,0,0
Z1119001,1119,13/06/2007,13/06/2007,846272.09,1,901025.3,0.0393,0.0423,37295,0.11,4,13,6,2007,53040,39585,113844.355,0,0,0.0441,727635.927,0,0,0
Z1899001,1899,13/06/2007,13/06/2007,507905.08,1,298409.8,0.0231,0.0133,22955,0.07,4,13,6,2007,24570,12150,40906.935,0,0,0.0452,661814.7317,0,0,0
Z0241002,241,12/06/2007,12/06/2007,3414865.84,1,3535634.52,0.1621,0.1692,38880,0.11,3,12,6,2007,100160,29390,67826.774,0,0,0.0114,4101256.983,0,0,0
Z0951001,951,12/06/2007,12/06/2007,1354851.5,1,1305759.89,0.0636,0.0618,46605,0.14,3,12,6,2007,144820,48565,81338.387,0,0,0.0344,1073173.459,0,0,0
Z1031001,1031,12/06/2007,12/06/2007,801103.81,1,973886.48,0.0371,0.0458,11530,0.03,3,12,6,2007,55330,13390,30024.839,0,0,0.0144,1041617.37,0,0,0
Z1119001,1119,12/06/2007,12/06/2007,525647.92,1,468605.96,0.024,0.0215,49420,0.14,3,12,6,2007,117435,42350,114465.161,0,0,0.094,727635.927,0,0,0
Z1899001,1899,12/06/2007,12/06/2007,588255.44,1,380805.73,0.027,0.0173,20060,0.06,3,12,6,2007,85955,13770,41089.355,0,0,0.0341,661814.7317,0,0,0
Z0241002,241,11/06/2007,11/06/2007,5342006.05,1,5736871.08,0.2543,0.2752,56390,0.17,2,11,6,2007,94420,56380,68589.355,0,0,0.0106,4101256.983,0,0,0
Z0951001,951,11/06/2007,11/06/2007,1116063.28,1,770376.0,0.0522,0.036,76110,0.22,2,11,6,2007,108260,85005,80625.968,0,0,0.0682,1073173.459,0,0,0
Z1031001,1031,11/06/2007,11/06/2007,1479275.07,1,1501143.75,0.0696,0.0712,20420,0.06,2,11,6,2007,37955,24125,29355.484,0,0,0.0138,1041617.37,0,0,0
Z1119001,1119,11/06/2007,11/06/2007,990945.15,1,971745.34,0.0462,0.0457,95850,0.28,2,11,6,2007,85995,113845,111252.258,0,0,0.0967,727635.927,0,0,0
Z1899001,1899,11/06/2007,11/06/2007,804994.69,1,392304.45,0.0373,0.0178,28030,0.08,2,11,6,2007,78950,18015,40199.194,0,0,0.0348,661814.7317,0,0,0
Z0241002,241,10/06/2007,,,0,,,,14900,0.04,1,10,6,2007,36650,29270,65924.516,1,0,,4101256.983,0,0,0
Z0951001,951,10/06/2007,,,0,,,,25300,0.07,1,10,6,2007,1740,28120,78868.871,1,0,,1073173.459,0,0,0
Z1031001,1031,10/06/2007,,,0,,,,2960,0.01,1,10,6,2007,8710,6625,28121.935,1,0,,1041617.37,0,0,0
Z1119001,1119,10/06/2007,,,0,,,,44885,0.13,1,10,6,2007,45580,1760,105970.806,1,0,,727635.927,0,0,0
Z1899001,1899,10/06/2007,,,0,,,,7230,0.02,1,10,6,2007,20870,16250,39477.097,1,0,,661814.7317,0,0,0
Z0241002,241,09/06/2007,,,0,,,,42660,0.12,7,9,6,2007,65520,89870,65273.871,0,1,,4101256.983,0,1,0
Z0951001,951,09/06/2007,,,0,,,,56440,0.17,7,9,6,2007,81420,79410,78409.839,0,1,,1073173.459,0,1,0
Z1031001,1031,09/06/2007,,,0,,,,10120,0.03,7,9,6,2007,21720,23105,27942.258,0,1,,1041617.37,0,1,0
Z1119001,1119,09/06/2007,,,0,,,,49300,0.14,7,9,6,2007,56105,140370,104624.516,0,1,,727635.927,0,1,0
Z1899001,1899,09/06/2007,,,0,,,,23950,0.07,7,9,6,2007,23860,42200,39336.129,0,1,,661814.7317,0,1,0
Z0241002,241,08/06/2007,08/06/2007,5683051.88,1,6013769.19,0.2706,0.2885,105160,0.31,6,8,6,2007,57390,200450,64264.516,0,0,0.0185,4101256.983,1,0,0
Z0951001,951,08/06/2007,08/06/2007,1358189.85,1,1134191.09,0.0638,0.0536,92910,0.27,6,8,6,2007,100670,177320,77288.71,0,0,0.0684,1073173.459,1,0,0
Z1031001,1031,08/06/2007,08/06/2007,1127911.45,1,1209941.91,0.0528,0.0572,28720,0.08,6,8,6,2007,13685,91575,27664.194,0,0,0.0255,1041617.37,1,0,0
Z1119001,1119,08/06/2007,08/06/2007,659825.99,1,595441.59,0.0304,0.0276,124205,0.36,6,8,6,2007,71560,304795,102854.677,0,0,0.1882,727635.927,1,0,0
Z1899001,1899,08/06/2007,08/06/2007,726913.16,1,347613.88,0.0336,0.0157,44400,0.13,6,8,6,2007,54610,114085,38609.516,0,0,0.0611,661814.7317,1,0,0
Z0241002,241,07/06/2007,07/06/2007,4003228.93,1,4097414.72,0.1903,0.1963,65200,0.19,5,7,6,2007,20110,67200,63500.968,0,0,0.0163,4101256.983,0,0,0
Z0951001,951,07/06/2007,07/06/2007,727749.33,1,524140.5,0.0336,0.0242,117400,0.34,5,7,6,2007,28140,127920,77511.774,0,0,0.1613,1073173.459,0,0,0
Z1031001,1031,07/06/2007,07/06/2007,751293.07,1,833765.08,0.0347,0.0391,24760,0.07,5,7,6,2007,12245,43960,27544.677,0,0,0.033,1041617.37,0,0,0
Z1119001,1119,07/06/2007,07/06/2007,532635.89,1,448204.65,0.0243,0.0205,137580,0.4,5,7,6,2007,37080,213000,101024.194,0,0,0.2583,727635.927,0,0,0
Z1899001,1899,07/06/2007,07/06/2007,774320.0,1,428764.37,0.0359,0.0196,75925,0.22,5,7,6,2007,9010,57885,38456.613,0,0,0.0981,661814.7317,0,0,0
Z0241002,241,06/06/2007,06/06/2007,3284547.83,1,3630118.21,0.1559,0.1737,30530,0.09,4,6,6,2007,18220,74820,63683.548,0,0,0.0093,4101256.983,0,0,0
Z0951001,951,06/06/2007,06/06/2007,785981.25,1,679557.98,0.0364,0.0317,57400,0.17,4,6,6,2007,43910,115890,78647.581,0,0,0.073,1073173.459,0,0,0
Z1031001,1031,06/06/2007,06/06/2007,784409.66,1,938563.43,0.0363,0.0441,17310,0.05,4,6,6,2007,10645,43500,27595.968,0,0,0.0221,1041617.37,0,0,0
Z1119001,1119,06/06/2007,06/06/2007,527319.61,1,435189.94,0.024,0.0199,53040,0.16,4,6,6,2007,39585,214295,100994.516,0,0,0.1006,727635.927,0,0,0
Z1899001,1899,06/06/2007,06/06/2007,718077.88,1,429810.59,0.0332,0.0196,24570,0.07,4,6,6,2007,12150,52070,39288.548,0,0,0.0342,661814.7317,0,0,0
Z0241002,241,05/06/2007,05/06/2007,3822634.01,1,3826005.96,0.1816,0.1832,100160,0.29,3,5,6,2007,29390,119020,63981.935,0,0,0.0262,4101256.983,0,0,0
Z0951001,951,05/06/2007,05/06/2007,1013138.13,1,737275.96,0.0473,0.0344,144820,0.42,3,5,6,2007,48565,127770,79616.935,0,0,0.1429,1073173.459,0,0,0
Z1031001,1031,05/06/2007,05/06/2007,1301096.8,1,1402731.01,0.061,0.0665,55330,0.16,3,5,6,2007,13390,74040,27511.774,0,0,0.0425,1041617.37,0,0,0
Z1119001,1119,05/06/2007,05/06/2007,526198.3,1,369432.02,0.024,0.0167,117435,0.34,3,5,6,2007,42350,207340,99951.774,0,0,0.2232,727635.927,0,0,0
Z1899001,1899,05/06/2007,05/06/2007,980371.41,1,491749.65,0.0457,0.0226,85955,0.25,3,5,6,2007,13770,71485,40028.71,0,0,0.0877,661814.7317,0,0,0
Z0241002,241,04/06/2007,04/06/2007,5268854.56,1,4831662.93,0.2508,0.2316,94420,0.28,2,4,6,2007,56380,165080,64834.839,0,0,0.0179,4101256.983,0,0,0
Z0951001,951,04/06/2007,04/06/2007,1730133.64,1,1247794.42,0.0816,0.059,108260,0.32,2,4,6,2007,85005,158980,80097.742,0,0,0.0626,1073173.459,0,0,0
Z1031001,1031,04/06/2007,04/06/2007,1567243.33,1,1772948.07,0.0738,0.0843,37955,0.11,2,4,6,2007,24125,81050,27616.935,0,0,0.0242,1041617.37,0,0,0
Z1119001,1119,04/06/2007,04/06/2007,1144934.12,1,783162.33,0.0536,0.0367,85995,0.25,2,4,6,2007,113845,256665,100970.0,0,0,0.0751,727635.927,0,0,0
Z1899001,1899,04/06/2007,04/06/2007,1195605.14,1,506699.07,0.056,0.0233,78950,0.23,2,4,6,2007,18015,112425,41084.194,0,0,0.066,661814.7317,0,0,0
Z0241002,241,03/06/2007,,,0,,,,36650,0.11,1,3,6,2007,29270,41660,66287.419,1,0,,4101256.983,0,0,0
Z0951001,951,03/06/2007,,,0,,,,1740,0.01,1,3,6,2007,28120,30670,81700.968,1,0,,1073173.459,0,0,0
Z1031001,1031,03/06/2007,,,0,,,,8710,0.03,1,3,6,2007,6625,22430,28182.097,1,0,,1041617.37,0,0,0
Z1119001,1119,03/06/2007,,,0,,,,45580,0.13,1,3,6,2007,1760,96730,103273.065,1,0,,727635.927,0,0,0
Z1899001,1899,03/06/2007,,,0,,,,20870,0.06,1,3,6,2007,16250,14980,42571.935,1,0,,661814.7317,0,0,0
Z0241002,241,02/06/2007,,,0,,,,65520,0.19,7,2,6,2007,89870,59780,66024.839,0,1,,4101256.983,0,1,0
Z0951001,951,02/06/2007,,,0,,,,81420,0.24,7,2,6,2007,79410,84730,80483.548,0,1,,1073173.459,0,1,0
Z1031001,1031,02/06/2007,,,0,,,,21720,0.06,7,2,6,2007,23105,30440,28338.71,0,1,,1041617.37,0,1,0
Z1119001,1119,02/06/2007,,,0,,,,56105,0.16,7,2,6,2007,140370,182125,102375.0,0,1,,727635.927,0,1,0
Z1899001,1899,02/06/2007,,,0,,,,23860,0.07,7,2,6,2007,42200,40405,43001.452,0,1,,661814.7317,0,1,0
Z0241002,241,01/06/2007,01/06/2007,3932622.99,1,4330434.22,0.1869,0.2075,57390,0.17,6,1,6,2007,200450,82620,67413.226,0,0,0.0146,4101256.983,1,0,0
Z0951001,951,01/06/2007,01/06/2007,2037983.54,1,1935435.86,0.0963,0.0921,100670,0.29,6,1,6,2007,177320,130775,80821.452,0,0,0.0494,1073173.459,1,0,0
Z1031001,1031,01/06/2007,01/06/2007,1255718.9,1,1285382.43,0.0589,0.0608,13685,0.04,6,1,6,2007,91575,70460,28382.258,0,0,0.0109,1041617.37,1,0,0
Z1119001,1119,01/06/2007,01/06/2007,598818.72,1,426306.67,0.0275,0.0195,71560,0.21,6,1,6,2007,304795,276760,101425.0,0,0,0.1195,727635.927,1,0,0
Z1899001,1899,01/06/2007,01/06/2007,908293.49,1,503594.91,0.0423,0.0232,54610,0.16,6,1,6,2007,114085,77150,44320.323,0,0,0.0601,661814.7317,1,0,0
Z0241002,241,31/05/2007,31/05/2007,2589620.66,1,3070682.48,0.1227,0.1468,20110,0.06,5,31,5,2007,67200,111670,67526.452,0,0,0.0078,4427814.917,0,0,0
Z0951001,951,31/05/2007,31/05/2007,912378.43,1,1013717.83,0.0425,0.0478,28140,0.08,5,31,5,2007,127920,100495,80036.129,0,0,0.0308,1162119.53,0,0,0
Z1031001,1031,31/05/2007,31/05/2007,766534.11,1,1092902.55,0.0355,0.0516,12245,0.04,5,31,5,2007,43960,52760,28781.452,0,0,0.016,1150615.707,0,0,0
Z1119001,1119,31/05/2007,31/05/2007,557105.31,1,661946.2,0.0255,0.0308,37080,0.11,5,31,5,2007,213000,206295,103794.194,0,0,0.0666,864109.4895,0,0,0
Z1899001,1899,31/05/2007,31/05/2007,404446.46,1,279333.27,0.0182,0.0124,9010,0.03,5,31,5,2007,57885,44520,43911.452,0,0,0.0223,883846.112,0,0,0
Z0241002,241,30/05/2007,30/05/2007,3752243.51,1,4160186.69,0.1783,0.1993,18220,0.05,4,30,5,2007,74820,40910,72730.968,0,0,0.0049,4427814.917,0,0,0
Z0951001,951,30/05/2007,30/05/2007,798103.27,1,795435.74,0.037,0.0372,43910,0.13,4,30,5,2007,115890,42240,84803.065,0,0,0.055,1162119.53,0,0,0
Z1031001,1031,30/05/2007,30/05/2007,843837.07,1,1041323.07,0.0392,0.0491,10645,0.03,4,30,5,2007,43500,7970,31298.71,0,0,0.0126,1150615.707,0,0,0
Z1119001,1119,30/05/2007,30/05/2007,825344.22,1,867097.02,0.0383,0.0407,39585,0.12,4,30,5,2007,214295,64745,108490.484,0,0,0.048,864109.4895,0,0,0
Z1899001,1899,30/05/2007,30/05/2007,411849.76,1,300434.47,0.0185,0.0134,12150,0.04,4,30,5,2007,52070,14540,48796.129,0,0,0.0295,883846.112,0,0,0
Z0241002,241,29/05/2007,29/05/2007,3140881.17,1,3717016.32,0.149,0.1779,29390,0.09,3,29,5,2007,119020,54210,71240.0,0,0,0.0094,4427814.917,0,0,0
Z0951001,951,29/05/2007,29/05/2007,884791.4,1,961637.6,0.0411,0.0452,48565,0.14,3,29,5,2007,127770,67985,84232.097,0,0,0.0549,1162119.53,0,0,0
Z1031001,1031,29/05/2007,29/05/2007,1009088.66,1,1181419.56,0.0471,0.0558,13390,0.04,3,29,5,2007,74040,13510,31174.194,0,0,0.0133,1150615.707,0,0,0
Z1119001,1119,29/05/2007,29/05/2007,739341.74,1,698129.07,0.0342,0.0326,42350,0.12,3,29,5,2007,207340,74835,108223.548,0,0,0.0573,864109.4895,0,0,0
Z1899001,1899,29/05/2007,29/05/2007,599081.99,1,359560.74,0.0275,0.0163,13770,0.04,3,29,5,2007,71485,32020,49189.032,0,0,0.023,883846.112,0,0,0
Z0241002,241,28/05/2007,28/05/2007,5482178.54,1,5663532.7,0.261,0.2717,56380,0.16,2,28,5,2007,165080,40000,69510.645,0,0,0.0103,4427814.917,0,0,0
Z0951001,951,28/05/2007,28/05/2007,1204062.92,1,784334.0,0.0564,0.0367,85005,0.25,2,28,5,2007,158980,41065,82684.194,0,0,0.0706,1162119.53,0,0,0
Z1031001,1031,28/05/2007,28/05/2007,1495540.31,1,1631990.46,0.0703,0.0775,24125,0.07,2,28,5,2007,81050,17840,30687.097,0,0,0.0161,1150615.707,0,0,0
Z1119001,1119,28/05/2007,28/05/2007,1132115.08,1,860794.65,0.053,0.0404,113845,0.33,2,28,5,2007,256665,83440,108174.839,0,0,0.1006,864109.4895,0,0,0
Z1899001,1899,28/05/2007,28/05/2007,860452.26,1,407983.53,0.04,0.0186,18015,0.05,2,28,5,2007,112425,19540,49301.935,0,0,0.0209,883846.112,0,0,0
Z0241002,241,27/05/2007,,,0,,,,29270,0.09,1,27,5,2007,41660,13510,68894.194,1,0,,4427814.917,0,0,0
Z0951001,951,27/05/2007,,,0,,,,28120,0.08,1,27,5,2007,30670,21760,82546.452,1,0,,1162119.53,0,0,0
Z1031001,1031,27/05/2007,,,0,,,,6625,0.02,1,27,5,2007,22430,3180,30532.903,1,0,,1150615.707,0,0,0
Z1119001,1119,27/05/2007,,,0,,,,1760,0.01,1,27,5,2007,96730,40880,107738.871,1,0,,864109.4895,0,0,0
Z1899001,1899,27/05/2007,,,0,,,,16250,0.05,1,27,5,2007,14980,7430,48542.097,1,0,,883846.112,0,0,0
Z0241002,241,26/05/2007,,,0,,,,89870,0.26,7,26,5,2007,59780,18100,68552.903,0,1,,4427814.917,0,1,0
Z0951001,951,26/05/2007,,,0,,,,79410,0.23,7,26,5,2007,84730,32290,81363.871,0,1,,1162119.53,0,1,0
Z1031001,1031,26/05/2007,,,0,,,,23105,0.07,7,26,5,2007,30440,7240,29957.097,0,1,,1150615.707,0,1,0
Z1119001,1119,26/05/2007,,,0,,,,140370,0.41,7,26,5,2007,182125,62630,107050.645,0,1,,864109.4895,0,1,0
Z1899001,1899,26/05/2007,,,0,,,,42200,0.12,7,26,5,2007,40405,9520,47114.355,0,1,,883846.112,0,1,0
Z0241002,241,25/05/2007,25/05/2007,4075169.35,1,3947827.2,0.1937,0.189,200450,0.59,6,25,5,2007,82620,18980,67662.258,0,0,0.0492,4427814.917,1,0,0
Z0951001,951,25/05/2007,25/05/2007,1315803.6,1,988338.92,0.0617,0.0465,177320,0.52,6,25,5,2007,130775,52005,80121.29,0,0,0.1348,1162119.53,1,0,0
Z1031001,1031,25/05/2007,25/05/2007,1110320.19,1,1066272.74,0.0519,0.0503,91575,0.27,6,25,5,2007,70460,7120,29697.097,0,0,0.0825,1150615.707,1,0,0
Z1119001,1119,25/05/2007,25/05/2007,1309354.69,1,976169.27,0.0614,0.0459,304795,0.89,6,25,5,2007,276760,19140,106208.548,0,0,0.2328,864109.4895,1,0,0
Z1899001,1899,25/05/2007,25/05/2007,952313.0,1,452441.68,0.0444,0.0207,114085,0.33,6,25,5,2007,77150,11670,46679.516,0,0,0.1198,883846.112,1,0,0
Z0241002,241,24/05/2007,24/05/2007,4410206.25,1,4272981.71,0.2097,0.2047,67200,0.2,5,24,5,2007,111670,16520,67163.548,0,0,0.0152,4427814.917,0,0,0
Z0951001,951,24/05/2007,24/05/2007,880034.52,1,696706.54,0.0409,0.0325,127920,0.37,5,24,5,2007,100495,38260,79447.097,0,0,0.1454,1162119.53,0,0,0
Z1031001,1031,24/05/2007,24/05/2007,832595.61,1,824826.46,0.0386,0.0387,43960,0.13,5,24,5,2007,52760,4390,29591.613,0,0,0.0528,1150615.707,0,0,0
Z1119001,1119,24/05/2007,24/05/2007,743680.41,1,475960.18,0.0344,0.0219,213000,0.62,5,24,5,2007,206295,29000,105754.032,0,0,0.2864,864109.4895,0,0,0
Z1899001,1899,24/05/2007,24/05/2007,587497.1,1,291395.57,0.0269,0.013,57885,0.17,5,24,5,2007,44520,14960,46524.194,0,0,0.0985,883846.112,0,0,0
Z0241002,241,23/05/2007,23/05/2007,3092248.86,1,3070015.76,0.1467,0.1468,74820,0.22,4,23,5,2007,40910,32890,67138.065,0,0,0.0242,4427814.917,0,0,0
Z0951001,951,23/05/2007,23/05/2007,1206428.45,1,960664.41,0.0565,0.0452,115890,0.34,4,23,5,2007,42240,59240,80151.129,0,0,0.0961,1162119.53,0,0,0
Z1031001,1031,23/05/2007,23/05/2007,874931.93,1,879915.79,0.0407,0.0413,43500,0.13,4,23,5,2007,7970,8170,29804.516,0,0,0.0497,1150615.707,0,0,0
Z1119001,1119,23/05/2007,23/05/2007,927448.46,1,670685.15,0.0432,0.0312,214295,0.63,4,23,5,2007,64745,27840,105882.903,0,0,0.2311,864109.4895,0,0,0
Z1899001,1899,23/05/2007,23/05/2007,572068.43,1,309389.79,0.0262,0.0138,52070,0.15,4,23,5,2007,14540,11620,46993.71,0,0,0.091,883846.112,0,0,0
